Inception_v3,Adam,2,1.7764436255150993,66.56707497828393
Inception_v3,SGD,2,2.101745139067302,63.16103972283128
Inception_v3,Adam,2,1.8780208114086068,66.17866746161923
Inception_v3,Adam,2,2.0542254556924293,64.02748729671903
